translation_id,english_text,count,thai_text
BT1658,You saved my neck.,1,เจ้าช่วยชีวิตข้าไว้
BT1659,"Phew, thank goodness.",1,เฮ้อ โล่งอก
BT1660,I feel better than ever.,1,รู้สึกดีกว่าเดิมอีก
BT1661,I won't let you down!,1,ข้าจะไม่ทำให้ผิดหวัง!
BT1662,Watch me work.,1,ดูข้าทำงาน
BT1663,Grandfather.,1,คุณปู่...
BT1664,The pain.,1,ความเจ็บปวด...
BT1665,Ready to see a spell?,1,พร้อมดูเวทมนตร์ไหม?
BT1666,Don't be afraid.,1,อย่ากลัว
BT1667,"I can heal, too.",1,ข้าก็รักษาได้นะ
BT1668,Is everyone okay?,1,ทุกคนไม่เป็นไรใช่ไหม?
BT1669,I'm here to help!,1,ข้ามาช่วยแล้ว!
BT1670,You'll feel better real soon.,1,เดี๋ยวก็รู้สึกดีขึ้น
BT1671,Don't give up!,1,อย่ายอมแพ้!
BT1672,Wind!,1,ลม!
BT1673,Ice!,1,น้ำแข็ง!
BT1674,Lightning!,1,สายฟ้า!
BT1675,Fire!,1,ไฟ!
BT1676,The fruits of my studies.,1,ผลจากการศึกษาของข้า
BT1677,"Just hold on, everyone!",1,ทุกคน อดทนไว้นะ!
BT1678,Leave it to me.,1,ฝากไว้กับข้า
BT1679,It's not over yet.,2,มันยังไม่จบ
BT1680,Feel the might of my magic!,1,สัมผัสพลังเวทของข้า!
BT1681,I've got it.,2,เข้าใจแล้ว
BT1682,I can help more than ever now.,1,ตอนนี้ข้าช่วยได้มากกว่าเดิม
BT1683,"I'll make you proud, grandfather.",1,ข้าจะทำให้ท่านภูมิใจ คุณปู่
BT1684,My magic is at your disposal.,1,เวทมนตร์ของข้าพร้อมให้ใช้
BT1685,I did pretty good out there. I hope.,1,ข้าทำได้ดีนะ...หวังว่า
BT1686,I'm stronger than I thought.,1,ข้าแข็งแกร่งกว่าที่คิด
BT1687,You'll pay for this!,1,เจ้าต้องชดใช้!
BT1688,None of you will survive this!,1,พวกเจ้าจะไม่มีใครรอด!
BT1689,You've done enough damage!,1,พวกเจ้าสร้างความเสียหายมาพอแล้ว!
BT1690,You're quite formidable.,1,เจ้าช่างน่าเกรงขาม
BT1691,I... I had a vision!,1,ข้า...ข้าเห็นนิมิต!
BT1692,This is most inconvenient.,1,น่ารำคาญจริง ๆ
BT1693,"Ah, ah, ah.",1,อา อา อา
BT1694,Time to strike!,1,ได้เวลาโจมตี!
BT1695,Tchah!,2,ชิยะ!
BT1696,You sad fool!,1,ไอ้คนโง่น่าสมเพช!
BT1697,How nice!,1,ดีจัง!
BT1698,Think you can outlast me?,1,คิดว่าจะทนข้าไหวหรือ?
BT1699,Ignorant fool!,1,เจ้าโง่ไร้ความรู้!
BT1700,Magnificent!,1,ยอดเยี่ยม!
BT1701,Marvelous!,1,มหัศจรรย์!
BT1702,Misplayed my hand.,1,ข้าเดินหมากพลาด
BT1703,HWAAA!,1,ว๊าก!
BT1704,Hoo!,1,โฮ่!
BT1705,"Ah, yes, that will do nicely.",1,อา ใช่ แบบนี้ดีมาก
BT1706,Fine work.,1,ทำได้ดี
BT1707,"Ah, timely.",1,อา มาทันเวลา
BT1708,"Uh, my vision.",1,อึก สายตาของข้า...
BT1709,This shall be your undoing!,1,นี่จะเป็นจุดจบของเจ้า!
BT1710,This is how I win!,1,นี่คือวิธีที่ข้าชนะ!
BT1711,"Strike true, mine arrow!",1,ลูกธนูของข้า จงเข้าเป้า!
BT1712,I shall rob them of sight.,1,ข้าจะพรากการมองเห็นของพวกมัน
BT1713,Use your heads!,1,ใช้หัวคิดหน่อย!
BT1714,Must I do everything myself?,1,ข้าต้องทำทุกอย่างเองหรือ?
BT1715,I shall show you how it's done.,1,ข้าจะแสดงให้ดูว่าต้องทำอย่างไร
BT1716,"Get back, you fool!",1,ถอยไป เจ้าโง่!
BT1717,Don't you underestimate me.,1,อย่าดูถูกข้า
BT1718,Ready.,1,พร้อม
BT1719,Let's go then.,1,งั้นไปกัน
BT1720,We doing this?,1,จะเอาเลยไหม?
BT1721,To work.,1,ลงมือ
BT1722,This isn't over yet.,1,ยังไม่จบ
BT1723,What now?,1,ทีนี้อะไร?
BT1724,They fight something fierce.,1,พวกมันสู้ดุเดือดจริง
BT1725,It'll take more than that.,1,แค่นี้ยังไม่พอ
BT1726,"Think you got me, eh?",1,คิดว่าจัดการข้าได้แล้วรึ?
BT1727,Eat dirt.,1,กินดินซะ
BT1728,I strike true!,1,ข้าโจมตีเข้าเป้า!
BT1729,YOU'RE MINE!,1,เจ้าเป็นของข้า!
BT1730,How about that?,1,เป็นไงล่ะ?
BT1731,"Hurts, eh?",1,เจ็บไหมล่ะ?
BT1732,That didn't work!,1,ไม่ได้ผล!
BT1733,Cheeky bastard.,1,ไอ้สารเลวปากดี
BT1734,Thought you'd do that.,1,คิดแล้วว่าเจ้าจะทำแบบนั้น
BT1735,Oi!,1,เฮ้!
BT1736,It's only fair.,1,ก็ยุติธรรมดี
BT1737,Unlucky.,1,โชคร้ายหน่อยนะ
BT1738,Cheers.,1,ขอบใจ
BT1739,That's a help.,2,ช่วยได้มาก
BT1740,Apologies.,1,ขออภัย
BT1741,"Aye, that'll do.",1,เออ เท่านี้ก็พอ
BT1742,Could get used to this.,1,ชักจะชอบแล้วสิ
BT1743,"Blood's boiling, aye.",1,เลือดกำลังเดือดเลยนะ
BT1744,This is no joke.,1,นี่ไม่ใช่เรื่องเล่น
BT1745,Ugh! Damn it!,1,อึก! บ้าเอ๊ย!
BT1746,Here it goes.,1,เอาล่ะ
BT1747,I'll send you flying!,1,ข้าจะส่งเจ้ากระเด็น!
BT1748,Shut your trap!,1,หุบปาก!
BT1749,"Who's next, eh?",1,ใครต่อไป?
BT1750,Ready to go.,1,พร้อมลุย
BT1751,Trying something new.,1,ลองอะไรใหม่ ๆ
BT1752,Aim and fire!,1,เล็ง แล้วยิง!
BT1753,You daft?,1,เจ้าโง่หรือ?
BT1754,Hold still!,1,อยู่นิ่ง ๆ!
BT1755,Got nowhere to run.,1,ไม่มีที่ให้หนีแล้ว
BT1756,This'll hurt some!,1,นี่ต้องเจ็บแน่!
BT1757,Time for a nap!,1,ได้เวลานอน!
BT1758,Might use this.,1,อาจได้ใช้สิ่งนี้
BT1759,This'll be fun.,1,นี่น่าสนุก
BT1760,Drop dead!,1,ตายซะ!
BT1761,Got me an idea.,1,ข้ามีความคิดแล้ว
BT1762,Not bad at all.,1,ไม่เลวเลย
BT1763,That's it.,1,นั่นแหละ
BT1764,Ha ha ha ha ha ha ha!,1,ฮ่า ฮ่า ฮ่า ฮ่า ฮ่า ฮ่า ฮ่า!
BT1765,I'm on it.,1,ข้าจัดการเอง
BT1766,"Aye, can do.",1,เออ ทำได้
BT1767,Didn't break a sweat.,1,แทบไม่เหนื่อยเลย
BT1768,Ha! I'm on top of the world!,1,ฮ่า! ข้ารู้สึกสุดยอด!
BT1769,Charge!,1,บุก!
BT1770,For victory!,1,เพื่อชัยชนะ!
BT1771,I won't lose!,1,ข้าจะไม่แพ้!
BT1772,This won't be easy.,1,นี่ไม่ง่ายแน่
BT1773,The sheer goal.,1,เป้าหมายที่แท้จริง
BT1774,What to do now?,1,ทีนี้จะทำอะไรดี?
BT1775,UUAH!,1,อั่ก!
BT1776,Did you see that?,2,เห็นไหมล่ะ?
BT1777,It's no good.,1,ไม่ได้ผล
BT1778,NO!,1,ไม่!
BT1779,I think not!,1,ข้าไม่คิดอย่างนั้น!
BT1780,A shame.,1,น่าเสียดาย
BT1781,Sorry to worry you.,1,ขอโทษที่ทำให้เป็นห่วง
BT1782,Splendid!,1,ยอดเยี่ยม!
BT1783,I shall do my best.,1,ข้าจะทำให้ดีที่สุด
BT1784,Ready for more!,1,พร้อมอีก!
BT1785,I have failed!,1,ข้าล้มเหลว!
BT1786,Glenbrook is in your hands.,1,เกลนบรูคฝากไว้กับเจ้า
BT1787,I'll try this.,1,ข้าจะลองนี่
BT1788,My lance strikes true!,1,หอกของข้าไม่พลาด!
BT1789,Brace yourself!,1,เตรียมรับมือ!
BT1790,You don't stand a chance.,1,เจ้าไม่มีโอกาส
BT1791,I will go through if I must!,1,ข้าจะฝ่าไปให้ได้!
BT1792,This is where you fall!,1,เจ้าจะล้มตรงนี้!
BT1793,I grow ever stronger!,1,ข้าแข็งแกร่งขึ้นเรื่อย ๆ!
BT1794,Onward and upward.,1,เดินหน้าสูงขึ้นไป
BT1795,For my kingdom!,1,เพื่ออาณาจักรของข้า!
BT1796,I shirk from no danger.,1,ข้าไม่หวั่นต่ออันตราย
BT1797,"And now, to arms!",1,เอาล่ะ จับอาวุธ!
BT1798,This day shall be ours.,1,วันนี้ชัยชนะจะเป็นของเรา
BT1799,On my honor as king.,1,ด้วยเกียรติแห่งราชา
BT1800,Tell me who to kill.,1,บอกมาว่าจะให้ข้าฆ่าใคร
BT1801,You'll be fun to kill.,1,เจ้าคงฆ่าได้สนุกดี
BT1802,Ha! Who's next?,1,ฮ่า! ใครต่อ?
BT1803,They ain't bad.,1,พวกมันไม่เลว
BT1804,You're making this interesting.,1,เจ้าทำให้เรื่องนี้น่าสนใจขึ้น
BT1805,I don't lose.,1,ข้าไม่แพ้
BT1806,"Oh, damn it all. They got me.",1,โอ้ บ้าเอ๊ย พวกมันจัดการข้าแล้ว
BT1807,BLEED!,1,เลือดออกซะ!
BT1808,I got another!,1,ข้าได้อีกหนึ่ง!
BT1809,Damned fool!,1,ไอ้โง่บัดซบ!
BT1810,"Distracted, are ya?",1,เผลออยู่หรือ?
BT1811,To top it off.,1,ปิดท้ายอีกหน่อย
BT1812,Mwahahahaha!,1,วะฮ่าฮ่าฮ่า!
BT1813,"Painful, isn't it?",1,เจ็บใช่ไหมล่ะ?
BT1814,Why won't you bleed?,1,ทำไมเจ้าไม่เลือดออกสักที?
BT1815,Urgh!,1,อึ่ก!
BT1816,Ugh! It hurts!,1,อึก! เจ็บ!
BT1817,You bastard!,1,ไอ้สารเลว!
BT1818,Weakling!,1,ไอ้อ่อนแอ!
BT1819,"Settle down, you!",1,สงบลงหน่อย!
BT1820,It is not your day!,1,วันนี้ไม่ใช่วันของเจ้า!
BT1821,Thank ye.,1,ขอบใจนะ
BT1822,Keep it up.,1,ไปต่อ
BT1823,You done well.,1,ทำได้ดี
BT1824,Not half bad.,1,ไม่เลวเลย
BT1825,"Oh, that was for me?",1,โอ้ นั่นให้ข้าหรือ?
BT1826,God damn it.,1,บ้าเอ๊ย
BT1827,"No, I refuse to...",1,ไม่ ข้าไม่ยอม...
BT1828,Embrace death!,1,ยอมรับความตายซะ!
BT1829,"Die, you bastard!",1,ตายซะ ไอ้สารเลว!
BT1830,I'll split you in two!,1,ข้าจะผ่าเจ้าเป็นสองซีก!
BT1831,I said stay out of my way!,1,ข้าบอกให้หลีกทาง!
BT1832,Why so scared?,1,กลัวอะไรนักหนา?
BT1833,HA HA HA!,1,ฮ่า ฮ่า ฮ่า!
BT1834,Remember my name.,1,จำชื่อข้าไว้
BT1835,My duties shall be done.,1,ข้าจะทำหน้าที่ให้สำเร็จ
BT1836,Forward march.,1,เดินหน้า
BT1837,So it falls to me.,1,ดูเหมือนต้องเป็นข้า
BT1838,We must never yield.,1,เราต้องไม่ยอมแพ้
BT1839,You'll not escape the law.,1,เจ้าหนีกฎหมายไม่พ้น
BT1840,This is going poorly.,1,สถานการณ์กำลังแย่
BT1841,Not good.,2,ไม่ดี
BT1842,Halt!,1,หยุด!
BT1843,Do not resist.,1,อย่าขัดขืน
BT1844,No quarter.,1,ไม่ปรานี
BT1845,Your error is your downfall.,1,ความผิดพลาดของเจ้าคือจุดจบ
BT1846,I'm with you.,1,ข้าอยู่กับเจ้า
BT1847,That did the trick.,1,ได้ผลแล้ว
BT1848,That won't do.,1,แบบนั้นไม่ได้
BT1849,What a mess.,1,เละเทะจริง
BT1850,Mmm!,1,อืม!
BT1851,No more of that.,1,พอได้แล้ว
BT1852,You take me for a fool?,1,คิดว่าข้าเป็นคนโง่หรือ?
BT1853,Well played.,1,เล่นได้ดี
BT1854,What a gift.,1,ช่างเป็นของขวัญ
BT1855,Time to finish the job.,1,ได้เวลาปิดงาน
BT1856,This'll carry me through.,1,นี่จะช่วยให้ข้าไปต่อ
BT1857,This is too much.,1,มันมากเกินไป
BT1858,I fall to these rogues?,1,ข้าจะล้มให้พวกโจรพวกนี้หรือ?
BT1859,Brace yourselves!,1,เตรียมรับมือ!
BT1860,Don't get sloppy!,1,อย่าสะเพร่า!
BT1861,Fight me like you mean it!,1,สู้กับข้าให้เต็มที่!
BT1862,No one escapes the law!,1,ไม่มีใครหนีกฎหมายพ้น!
BT1863,Seize them!,1,จับพวกมัน!
BT1864,Get your red-handed.,1,จับได้คาหนังคาเขา!
BT1865,Forward.,1,เดินหน้า
BT1866,From where shall we strike?,1,เราจะโจมตีจากตรงไหนดี?
BT1867,Defeat is not an option.,1,พ่ายแพ้ไม่ได้
BT1868,For the honor of House Wolfort.,2,เพื่อเกียรติแห่งตระกูลวูลฟอร์ต
BT1869,The situation is grim.,1,สถานการณ์เลวร้าย
BT1870,"When a wolf is cornered,",1,เมื่อหมาป่าถูกต้อนจนมุม...
BT1871,Carefully.,1,ระวังให้ดี
BT1872,What would father do?,1,ถ้าเป็นพ่อจะทำอย่างไร?
BT1873,On your guard.,1,ตั้งการ์ดไว้
BT1874,This ends here!,1,จบกันตรงนี้!
BT1875,Perish.,1,พินาศไปซะ
BT1876,You've left yourself open.,1,เจ้าเปิดช่องแล้ว
BT1877,"Hello, me.",1,สวัสดี ตัวข้าเอง
BT1878,It's useless!,1,ไร้ประโยชน์!
BT1879,I'm a fool!,1,ข้านี่โง่จริง!
BT1880,How careless.,1,ประมาทจริง ๆ
BT1881,As I thought.,1,เป็นอย่างที่คิด
BT1882,"Close, but not quite.",1,เกือบแล้ว แต่ยังไม่ใช่
BT1883,Maybe next time.,1,ไว้คราวหน้า
BT1884,This will help.,1,นี่จะช่วยได้
BT1885,The tides are turning.,1,กระแสกำลังเปลี่ยน
BT1886,Our victory is assured.,1,ชัยชนะของเราแน่นอนแล้ว
BT1887,It wasn't good enough.,1,ยังไม่ดีพอ
BT1888,"No, not here.",1,ไม่ ตรงนี้ไม่ได้
BT1889,Not so fast!,2,ยังเร็วไป!
BT1890,I need this.,1,ข้าต้องการสิ่งนี้
BT1891,Now I end this.,1,ตอนนี้ข้าจะจบเรื่องนี้
BT1892,I'll make this quick!,1,ข้าจะรีบจัดการ!
BT1893,HAAAARGH!,1,อ๊ากก!
BT1894,Trust in me.,1,เชื่อใจข้า
BT1895,I won't yield an inch!,1,ข้าจะไม่ถอยแม้แต่นิ้วเดียว!
BT1896,We fight together!,1,เราสู้ไปด้วยกัน!
BT1897,Wait your turn!,1,รอตาของเจ้า!
BT1898,Death from above!,1,ความตายจากเบื้องบน!
BT1899,"Thought you had me, huh?",1,คิดว่าจัดการข้าได้แล้วหรือ?
BT1900,UNITE UNDER THE WOLFORT BANNER!,1,รวมพลใต้ธงวูลฟอร์ต!
BT1901,My skills grow sharper.,1,ฝีมือของข้าคมขึ้น
BT1902,I've gained new strength.,1,ข้าได้รับพลังใหม่
BT1903,"To lead, I must grow.",1,เพื่อเป็นผู้นำ ข้าต้องเติบโต
BT1904,For my kith and kin.,1,เพื่อญาติพี่น้องของข้า
BT1905,I would not be here without my allies.,1,ข้าคงมาไม่ถึงตรงนี้หากไม่มีสหาย
BT1906,My blade shall attest to my convictions.,1,คมดาบของข้าจะพิสูจน์ความเชื่อของข้า
BT1907,How shall I destroy you?,1,ข้าจะทำลายเจ้าแบบไหนดี?
BT1908,"To battle, I suppose.",1,คงต้องสู้สินะ
BT1909,How could this be?,2,เป็นไปได้อย่างไร?
BT1910,This is most unpleasant.,1,ไม่น่ายินดีเลย
BT1911,NUGH!,1,อึ่ก!
BT1912,Time to die.,1,ได้เวลาตาย
BT1913,I'll take this one!,1,ตัวนี้ข้าจัดการเอง!
BT1914,I'll cut you down!,1,ข้าจะฟันเจ้าให้ล้ม!
BT1915,"To work, then!",1,เอาล่ะ ลงมือ!
BT1916,Yes! Yes!,1,ใช่! ใช่!
BT1917,Does it hurt? Hmm?,1,เจ็บไหม? หืม?
BT1918,How dreadfully boring.,1,น่าเบื่อเสียจริง
BT1919,Well done for once.,1,ครั้งนี้ทำได้ดีนะ
BT1920,That shall suffice.,1,เท่านี้ก็พอ
BT1921,I-impossible!,1,ป-เป็นไปไม่ได้!
BT1922,You cannot flee!,1,เจ้าหนีไม่ได้!
BT1923,Bend the knee!,1,คุกเข่าซะ!
BT1924,Sleep now.,1,หลับไปซะ
BT1925,PUNY WORMS!,1,พวกหนอนกระจอก!
BT1926,Prepare to die!,1,เตรียมตาย!
BT1927,I will not fail.,1,ข้าจะไม่ล้มเหลว
BT1928,Victory is mine!,1,ชัยชนะเป็นของข้า!
BT1929,This is why I hate fighting!,1,นี่แหละเหตุผลที่ข้าเกลียดการต่อสู้!
BT1930,"Oh, oh, oh.",1,โอ้ โอ้ โอ้
BT1931,Someone help!,1,ใครก็ได้ช่วยที!
BT1932,How fortuitous!,1,ช่างโชคดี!
BT1933,What a gift!,1,ช่างเป็นของขวัญ!
BT1934,Haha! That did it!,1,ฮ่า! ได้ผล!
BT1935,That was easy.,1,ง่ายจริง
BT1936,That's no fun at all.,1,ไม่สนุกเลย
BT1937,God!,2,พระเจ้า!
BT1938,What took you so long?,1,ทำไมช้านัก?
BT1939,Dreadfully slow.,1,ช้าเสียจริง
BT1940,"Yes, just like that.",1,ใช่ แบบนั้นแหละ
BT1941,We just have to keep fighting!,1,เราต้องสู้ต่อไป!
BT1942,May your legacy wither and die!,1,ขอให้มรดกของเจ้าสลายไป!
BT1943,Forward. Ever forward.,1,เดินหน้า เดินหน้าต่อไป
BT1944,"Fight harder, you louts!",1,สู้ให้หนักกว่านี้ พวกขี้เกียจ!
BT1945,This ought to do.,1,แบบนี้น่าจะได้
BT1946,Today is not the day I die.,1,วันนี้ไม่ใช่วันที่ข้าจะตาย
BT1947,I shan't waste my time on you!,1,ข้าจะไม่เสียเวลากับเจ้า!
BT1948,House Tellior is without equal!,1,ตระกูลเทลลิออร์ไร้ผู้เทียบเทียม!
BT1949,You will not leave here with your lives.,1,พวกเจ้าจะออกจากที่นี่แบบมีชีวิตไม่ได้
BT1950,House Woolford shall persevere!,1,ตระกูลวูลฟอร์ตจะยืนหยัด!
BT1951,I haven't been broken yet!,1,ข้ายังไม่ถูกทำลาย!
BT1952,After me? Are you?,1,ตามข้ามาหรือ?
BT1953,I cannot fall! Not yet!,1,ข้ายังล้มไม่ได้! ยังไม่ใช่ตอนนี้!
BT1954,Let me see this through.,1,ให้ข้าทำให้ถึงที่สุด
BT1955,Huh? Huh?,1,หือ? หือ?
BT1956,"Grr, Corsus!",1,กรร คอร์ซัส!
BT1957,HAAAGH!,1,อ๊ากก!
BT1958,This isn't over!,1,ยังไม่จบ!
BT1959,That's as far as you go!,1,เจ้ามาได้แค่นี้!
BT1960,Together we stand!,1,เรายืนหยัดร่วมกัน!
BT1961,This is good.,1,แบบนี้ดี
BT1962,Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha! Ha!,1,ฮ่า ฮ่า ฮ่า!
BT1963,You left yourself defenseless!,1,เจ้าปล่อยการป้องกันโล่งแล้ว!
BT1964,I'm in your debt.,1,ข้าติดหนี้บุญคุณเจ้า
BT1965,Pray help the others too.,1,โปรดช่วยคนอื่นด้วย
BT1966,I must press on.,1,ข้าต้องเดินหน้าต่อ
BT1967,I will see it done.,1,ข้าจะทำให้สำเร็จ
BT1968,I fall.,1,ข้าล้มแล้ว
BT1969,You shan't escape me.,1,เจ้าหนีข้าไม่พ้น
BT1970,On the honor of House Wolfort!,1,ด้วยเกียรติแห่งตระกูลวูลฟอร์ต!
BT1971,Still a ways to go!,1,ยังต้องไปอีกไกล!
BT1972,I shall fight till my dying breath!,1,ข้าจะสู้จนลมหายใจสุดท้าย!
BT1973,Glory to Walford!,1,เกียรติจงมีแก่วูลฟอร์ต!
BT1974,I can't lose.,1,ข้าแพ้ไม่ได้
BT1975,I'll handle this.,1,ข้าจัดการเอง
BT1976,None will stand in my way.,1,ไม่มีใครขวางทางข้าได้
BT1977,You'll need more than that!,1,ต้องมากกว่านี้!
BT1978,I fight on!,1,ข้าจะสู้ต่อ!
BT1979,DIE ALREADY!,2,ตายสักที!
BT1980,I yet breathe!,1,ข้ายังหายใจอยู่!
BT1981,I'll bring you down!,1,ข้าจะโค่นเจ้า!
BT1982,That's her tight wager!,1,นั่นเป็นเดิมพันที่แน่นหนา!
BT1983,What's this?,1,นี่อะไร?
BT1984,Ugh! Ugh!,1,อึก! อึก!
BT1985,How weak!,1,อ่อนแอจริง!
BT1986,No escape for you!,1,เจ้าไม่มีทางหนี!
BT1987,Excellent.,1,ยอดเยี่ยม
BT1988,I THANK YOU!,1,ขอบคุณ!
BT1989,Wonderful!,1,ยอดเยี่ยม!
BT1990,It shall be done!,1,จะจัดการให้!
BT1991,"Forgive me, Dragan.",1,ยกโทษให้ข้าด้วย ดรากัน
BT1992,I yield.,1,ข้ายอมแพ้
BT1993,Tremble before me!,1,จงสั่นกลัวต่อหน้าข้า!
BT1994,Let the flames fly!,1,ปล่อยเปลวไฟออกไป!
BT1995,Feel Esfrost's fury!,1,สัมผัสความพิโรธแห่งเอสฟรอสต์!
BT1996,I will pulverize you!,1,ข้าจะบดขยี้เจ้า!
BT1997,My fury rages!,1,ความพิโรธของข้าลุกโชน!
BT1998,Hope you're ready.,1,หวังว่าเจ้าพร้อมนะ
BT1999,COMING THROUGH!,1,ข้าจะฝ่าไป!
BT2000,I got careless.,1,ข้าประมาทไป
BT2001,I've gotta get the upper hand!,1,ข้าต้องชิงความได้เปรียบ!
BT2002,Bad luck this is.,1,โชคร้ายจริง
BT2003,"Ah, damn it all!",1,อา บ้าเอ๊ย!
BT2004,Fool!,1,โง่เขลา!
BT2005,I messed up.,1,ข้าทำพลาด
BT2006,NAH!,1,ไม่!
BT2007,That's enough!,1,พอได้แล้ว!
BT2008,Focus up!,1,ตั้งสมาธิ!
BT2009,You fell for it!,1,ติดกับแล้ว!
BT2010,I owe you one.,1,ข้าติดหนี้เจ้า
BT2011,I could get used to this.,1,ข้าชักจะชอบแบบนี้แล้ว
BT2012,Not bad!,1,ไม่เลว!
BT2013,Ready for more.,1,พร้อมอีก
BT2014,Can't... be...,1,เป็น...ไปไม่ได้...
BT2015,How pathetic.,1,น่าสมเพชจริง
BT2016,Here you are.,2,นี่ของเจ้า
BT2017,This one'll hurt.,1,อันนี้ต้องเจ็บ
BT2018,Time to get to work.,1,ได้เวลาทำงาน
BT2019,Force of habit.,1,ติดเป็นนิสัย
BT2020,GRRRR!,1,กรรร!
BT2021,I've had enough of you!,1,ข้าทนเจ้าไม่ไหวแล้ว!
BT2022,Just give up!,1,ยอมแพ้เถอะ!
BT2023,Can't go back empty-handed!,1,ข้ากลับมือเปล่าไม่ได้!
BT2024,Don't you dare look down on me!,1,อย่าบังอาจดูถูกข้า!
BT2025,Ha ha ha ha.,1,ฮ่า ฮ่า ฮ่า ฮ่า
BT2026,You can never have too many tricks up your sleeve.,1,มีลูกเล่นมากเท่าไรก็ไม่เคยพอ
BT2027,I just keep getting stronger.,1,ข้าแข็งแกร่งขึ้นเรื่อย ๆ
BT2028,I was born ready!,1,ข้าเกิดมาพร้อม!
BT2029,"Can't say no to you now, can I?",1,ตอนนี้คงปฏิเสธเจ้าไม่ได้สินะ?
BT2030,Ha! Overall ready?,1,ฮ่า! พร้อมทั้งหมดแล้วหรือ?
BT2031,Think I should have gone easy on him?,1,คิดว่าข้าควรออมมือให้มันไหม?
BT2032,"Ah, the stench of battle.",1,อา กลิ่นของสนามรบ
BT2033,Slaughter is such sweet fun.,1,การสังหารช่างหอมหวาน
BT2034,"For my family, I suppose.",1,เพื่อครอบครัวของข้า ละมั้ง
BT2035,How dreadful.,1,น่ากลัวจริง
BT2036,How did this happen?,1,มันเกิดขึ้นได้ยังไง?
BT2037,"Oh, I'm too beautiful to die.",1,โอ้ ข้าสวยเกินกว่าจะตาย
BT2038,Something must be done.,1,ต้องทำอะไรสักอย่าง
BT2039,VUAH!,1,ว๊าก!
BT2040,You imbecile!,1,เจ้าโง่!
BT2041,I impress even myself.,1,แม้แต่ข้ายังประทับใจตัวเอง
BT2042,Incredible.,1,เหลือเชื่อ
BT2043,What a farce!,1,ช่างเป็นเรื่องตลก!
BT2044,You... You'll pay...,1,เจ้า... เจ้าต้องชดใช้...
BT2045,Surprised?,1,แปลกใจหรือ?
BT2046,Saw right through you.,1,ข้ามองเจ้าออกหมดแล้ว
BT2047,Good job.,1,ทำได้ดี
BT2048,I approve.,1,ข้าเห็นด้วย
BT2049,"Ah, well, let's see.",1,อา เอาล่ะ มาดูกัน
BT2050,"Ah, try not to waste this.",1,อา พยายามอย่าทำสิ่งนี้เสียเปล่านะ
BT2051,Is this... where I fall?,1,นี่...คือที่ที่ข้าจะล้มหรือ?
BT2052,Come now!,1,เข้ามาสิ!
BT2053,Be swept away!,1,จงถูกพัดไป!
BT2054,The wind rages!,1,สายลมกำลังคลั่ง!
BT2055,This is only the beginning!,1,นี่เพิ่งเริ่มเท่านั้น!
BT2056,Give way!,1,หลีกทาง!
BT2057,Death is not the end!,1,ความตายไม่ใช่จุดจบ!
BT2058,I suppose it falls to me.,1,คงต้องเป็นข้า
BT2059,I must do something!,1,ข้าต้องทำอะไรสักอย่าง!
BT2060,It's time.,1,ถึงเวลาแล้ว
BT2061,I'll give it my best.,1,ข้าจะทำให้ดีที่สุด
BT2062,So it comes to battle.,1,สุดท้ายก็ต้องสู้
BT2063,I must remain calm.,1,ข้าต้องใจเย็น
BT2064,What do I do?,1,ข้าควรทำยังไง?
BT2065,Must die?,1,ต้องตายหรือ?
BT2066,They're quite strong.,1,พวกมันแข็งแกร่งทีเดียว
BT2067,I need healing.,1,ข้าต้องการการรักษา
BT2068,This'll do it!,1,แบบนี้ได้แน่!
BT2069,And have another!,1,รับอีกอันไป!
